,Word,Meaning,Origin,Origin_code,POS,Errors,Freq,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
136,ज़बान,language,PA,0,noun,0,1419,-0.10807023,-0.17851824,0.87589085,-2.1164458,0.6140244,1.8925841,0.7270686,-0.5137145,0.7669812,1.0431625,-2.9220064,1.1623902,-0.104376,-1.0617028,2.337918,1.1886774,1.1348228,-1.6726257,0.6796218,-1.42064,-1.5367056,0.11160169,-1.4271982,-0.17894779,-1.2800581,-1.9796196,0.58182865,-1.2907221,0.15661588,1.1665218,-0.16624106,-1.6426646,-0.77825236,0.48957026,-0.6362811,1.2068454,0.6302037,0.8756105,-1.7917613,-0.04985877,0.3219483,0.48661396,0.32468504,-0.050176486,0.20459472,-1.814673,0.9672034,-0.3450959,-1.5118476,0.21769513,0.6768619,1.5921068,1.0237514,0.1169902,0.9745139,-1.1047647,1.8115054,0.7343848,0.80274975,-1.0537478,-0.042695172,0.88100404,-1.8286973,-1.6147295,-0.9397291,-1.044521,2.5793538,-0.38622332,-0.76686025,0.32949713,1.326952,-2.919017,0.8827217,1.1826426,0.6467686,2.0509756,0.34868696,-0.8869411,-0.7900885,0.81700075,0.9899542,1.4225669,-0.5255084,-1.893197,-0.15120447,-1.3648059,-0.8863725,-0.12411029,1.8443978,0.7267746,-0.32235152,-0.5957217,1.4870209,0.7101166,0.4364521,1.6996723,2.066158,0.9282842,-1.5639,0.5493934,-1.6286151,0.4522533,0.39852163,1.8906555,-1.6674359,0.6866657,-0.56235784,1.3717239,-0.42699757,0.29454225,-1.2659458,-0.62715936,-0.44587916,-1.179901,-1.8409274,-3.7095056,0.8800724,-0.10513212,1.1244842,-0.55402327,-0.53928775,1.4748925,-0.43683106,-0.193491,-1.6673467,-0.61350083,0.4378468,-1.7166023,1.8248754,-0.98917437,0.19101901,-0.6191348,-0.4337446,-0.9588901,-1.8388888,-1.2977887,0.5809302,-1.256659,-1.1385354,-0.83127373,-0.60801274,1.4877944,-0.7909824,1.5029365,-0.2285707,-0.79563475,-1.8987844,-0.7687774,-0.31021586,1.0153958,-0.3791649,0.3356692,0.8370598,0.5012263,-2.3123004,1.4014789,-1.3488313,0.009253923,-0.36205733,-0.76484394,0.0060602827,-1.364349,0.75754064,-0.531448,0.22004017,3.071988,0.18767022,0.6444292,-0.27713555,0.44121414,0.41792908,-0.3292718,-0.28951353,-1.0077019,2.1798625,0.06213093,-1.9218597,1.9711797,-2.1855025,0.14261968,1.7124429,-0.6333216,-0.4553505,-0.8857274,-0.20733066,0.9952865,-0.020905768,1.5502666,-0.36886716,0.47579122,-0.5289394,-0.69935656,-0.2880746,-2.5707057,1.51479,-0.97364306,-0.049926072,-0.6628469,-0.25423786,0.96897817
116,इज़्ज़त,"honour, esteem",PA,0,noun,0,2720,1.4183419,0.40489087,-2.1087687,-1.6644547,1.6325924,-0.060554396,0.90591717,-0.90432024,1.5418068,0.47249168,-2.0929477,-1.1294141,-0.41757113,0.4463174,2.167082,1.7136106,0.5179414,-0.946787,1.391271,-0.8026328,1.2335807,-1.2969567,0.09583702,-1.839647,-2.4992547,2.0832098,0.8416898,-1.8636682,1.0096499,0.61261433,-1.5236986,-0.27340275,-1.4331751,0.9281036,0.5259004,0.5327427,0.30333883,0.16439727,-1.1790878,1.3112341,1.943717,0.057919133,-0.31792498,-1.4306229,2.3987482,-0.3699457,2.218377,1.4046814,-0.31044665,1.5298355,0.72016996,0.7816722,1.3601741,-0.0018381454,-1.5230407,-1.6375892,1.657598,0.75701994,0.86493164,0.5207759,-1.416247,2.324782,-2.2874553,0.35028982,-2.4778569,0.34945515,-0.5334754,-2.0953126,-0.50711226,-0.07643232,-0.019391112,0.44825813,1.3834802,0.7276288,1.0329831,2.7910058,0.60316545,-2.0434844,-2.4279919,0.65345633,2.2287767,1.7771126,1.0927776,-1.5483916,-0.7856467,0.8180053,-1.1483997,0.90317166,3.6077223,0.2987662,0.3683179,2.2532015,0.89819646,2.3161488,-0.05073131,-0.92073625,2.4488492,0.53345,0.3250479,-0.93404096,-2.715849,1.8011038,1.2463691,1.1911719,-0.11599102,4.0437417,0.039963134,-0.034990985,-2.633843,-3.2553217,1.7698523,-0.2641699,-0.36807546,-1.8566746,-0.4766366,-0.34582064,-0.06882287,-0.046096954,-0.3889985,-0.4972068,-2.1812174,1.4509804,-0.6518038,-0.9730383,0.75750786,-0.62902087,-2.2821162,-0.31942916,1.8739563,-1.236825,-1.2353616,-0.21403404,-1.8337288,-0.16126786,0.18546128,-0.5209101,0.5814555,-2.4041495,-3.8562522,-1.7818305,0.39106688,0.059901487,0.09815509,0.4598403,-1.5704553,1.7593936,-1.0264289,0.8538003,-1.9585907,0.80429274,-1.5181384,-0.02555229,2.525239,0.83496326,-2.3978019,-0.396949,-0.7089473,1.0527133,-0.7521526,-0.40043744,-0.2937724,-1.6406384,-2.3329613,-0.82998604,-0.11406059,2.951345,-1.2372744,-0.75450116,1.1136936,0.91929364,0.7923298,0.99287677,0.7038351,-0.6640778,1.6811738,0.63004607,-1.2711571,0.123488866,-1.3121088,-0.8549463,1.2910134,0.55043054,-1.3503623,-2.4614568,-0.40117225,0.7798541,0.94570607,1.6854006,-0.8115739,0.01325782,-1.3454106,-2.7285192,-2.0603957,-3.4068663,0.45854455,-0.30371448,-1.1121536,-0.14581291,-0.2153297,0.24040657
15,तथा,and,SKRT,1,adv,0,144145,-1.2487942,0.30830026,1.2858195,-0.3548229,-0.8716932,0.37426794,-0.24392588,0.92542255,2.3489988,-0.7602287,0.42638883,-0.14749162,-2.4444861,0.61539984,-2.9025981,-1.3844682,0.45461333,-2.3497772,-1.0065556,-2.140603,1.1521235,-0.24803865,0.90429157,-0.13321994,0.8162489,1.4189057,-0.52978635,0.06525624,0.21014085,-1.9136957,0.21119508,0.22690672,1.490117,-2.586794,0.9056191,-0.33384463,0.7607255,0.36457607,-0.53932714,1.0355974,0.009730179,0.17413016,0.59095323,0.6405608,-1.9542645,1.056191,-0.42253208,-0.22442092,0.7700484,-0.36568636,0.14101562,1.2952583,0.15441832,0.20240037,-1.3429681,-0.5356608,0.76311797,-1.6149455,-0.37050346,1.6365006,-0.5489336,-0.9089763,1.4024235,0.04039219,0.9869541,0.6658705,-1.496908,0.30193585,-0.5120834,-0.42437857,0.20349607,3.2192063,0.10886668,-1.2516524,-2.567823,-0.487525,1.2936774,-2.5411801,-2.2174196,-2.0408533,-0.8823574,-1.2617772,-0.7365659,-1.445957,0.7106413,-0.94905055,0.9689827,0.45739082,-1.2883997,2.3553154,-0.09106502,0.5528731,0.2643631,-0.056948185,1.4316348,0.3612739,-1.567146,0.39893875,-0.42277023,-1.4664743,-1.1095799,-0.9695622,0.42422387,-0.38979772,0.4089312,0.08070821,0.9474724,-1.6895278,0.8757544,1.6551195,-0.8003196,-1.2161366,0.12182831,2.4252625,0.46096346,0.7766196,1.0936387,0.9413911,0.86147356,0.05562599,1.3303169,-0.48858377,1.0317864,-0.6594491,1.0892304,-0.97609824,0.4215786,1.1772118,0.4202078,0.43301103,0.87892693,-2.3499496,1.1579069,-0.25916073,0.14421219,-0.09951251,-0.10548145,1.782859,-0.10869019,-0.83449405,1.4140427,-0.8831815,-1.1935346,0.75292695,0.8061779,2.6200619,-1.5024207,-0.9361356,0.5856932,-1.9759852,1.20522,2.5576556,-0.5036714,1.5787541,-0.78474736,0.0592916,0.39844814,0.977193,-0.07686218,2.730169,-0.10768671,-0.13676132,0.73942083,-0.95106,-0.8053767,0.5945045,-0.36686376,0.791691,1.2032127,-1.9514613,-0.4806837,0.44156918,0.018240018,2.437644,-0.016169956,-2.0186102,0.23415673,-0.86886805,1.5260322,-1.6248845,-1.7587742,-0.3344765,0.49982008,-1.6939416,0.008936135,-1.6622584,1.7194028,-0.90513116,1.1800767,-1.4866889,-1.6227878,1.2934934,1.9678582,0.68826663,-0.05789292,-0.19396114,-2.5066872,-0.7776529,-1.2796216,1.8433796
132,जज़ीरा,island,PA,0,noun,0,68,0.012056211,0.58341193,0.5527304,0.46133098,-0.25374487,-0.31330156,0.3161841,0.16156453,-0.57906973,-0.32133135,-0.058842797,-0.4668086,-0.065438025,-0.23192936,0.23446073,0.18183608,-0.35523233,0.28087765,-0.24488714,-0.4892358,0.12714082,-0.15020815,0.21253127,0.024330305,0.11316199,-0.28906047,0.43072492,0.5773577,-0.07299036,-0.051607486,-0.15880108,0.08655316,-0.28193587,0.15297998,0.019430608,-0.21879645,-0.053641755,-0.08919055,-0.08193222,-0.6172165,-0.2200721,0.3585503,0.103291154,0.26875877,0.386923,-0.216805,-0.112760484,-0.39446056,-0.03114968,0.10332711,-0.081950665,0.017316075,-0.12433484,0.15846267,-0.27718362,0.08611982,-0.30643907,-0.6411119,-0.6631672,-0.15052867,0.31585667,-0.34317335,0.03663055,0.05043717,-0.25267497,0.057021834,0.3069855,0.23614176,0.36576915,-0.049112607,-0.048783176,-0.3950684,0.23784766,-0.26741648,0.013284733,-0.018838193,0.44323036,0.33018053,-0.5278683,-0.25066236,0.19477502,-0.029895332,-0.06622497,0.51972646,-0.22534153,-0.2425724,0.3495884,0.8650135,-0.33178,0.10723918,0.1377472,0.26445493,-0.32608178,0.35573,0.38020527,0.45478356,-0.35066217,-0.12205774,-0.095313884,0.30975506,-0.23218171,-0.051128354,-0.16981624,-0.74195147,-0.28605613,-0.35288194,-0.3340637,-0.27777746,0.038612768,-0.05088747,0.29908872,-0.08682146,0.19124733,-0.26053885,-0.20760041,-0.520295,0.19954629,-0.27372748,0.18614878,-0.24021384,-0.449312,0.35463235,-0.11505182,0.20168555,-0.14214747,0.041003488,-0.2586588,0.051270645,0.057691544,-0.19316456,-0.056674372,-0.29539534,0.2408993,0.039528552,-0.28079712,-0.7895324,0.25845245,-0.38729188,-0.078620106,0.12593357,-0.2341898,0.38641417,0.79551774,0.37262118,-0.21564789,-0.23838256,0.33079052,0.41291374,0.5185414,0.032336086,-0.2759125,-0.6316647,0.1506052,0.4034317,-0.31745523,0.08367126,-0.3183054,0.54776543,-0.41726542,-0.0011057488,0.15362515,0.38890702,0.20115848,0.015082563,0.6574804,-0.07309289,-0.27315187,0.57653075,-0.23357433,-0.51934385,0.46996048,0.41245636,-0.10219929,-0.24468002,-0.06258843,-0.0039276625,-0.24916998,0.24565056,-0.016626356,-0.05473239,0.16958395,-0.66569823,0.3099162,0.05729933,-0.08323764,-0.30348334,-0.5784568,-0.084619366,0.018828576,0.49624434,0.50713164,0.08936154,-0.05906926,0.21189472,-0.4043428,-0.17277035,-0.3969615,0.016343564,0.25633344,-0.59349656
260,ख़ैरियत,well-being,PA,0,noun,0,158,0.077283725,0.040307134,-0.6074202,-0.8395149,-0.30405405,0.4064112,0.0817408,-0.26677236,-0.31781146,-0.28057843,-0.16054258,0.07805672,0.7226365,-0.48033342,0.15237159,1.3918561,0.04414873,0.31759545,0.6745664,0.26218587,-1.0385927,-0.07620203,0.29744193,-0.07890365,-0.886076,0.10433461,-0.24245511,0.36875632,0.5515846,0.67563164,-0.80781734,-0.46984154,-0.55984294,0.48152614,0.009623294,-0.49304202,-0.2779908,0.3354433,0.19387634,0.051093794,0.08979816,0.19139618,0.4748929,0.27741984,0.74465054,-0.21397845,0.27222967,-0.017696934,-0.7571921,0.16886508,-0.23307802,-0.3091058,-0.25655884,-0.101451546,0.23227818,-0.23672473,0.17630678,-0.3090117,0.34689692,-0.28686368,0.33265197,0.64307916,0.0069794543,0.26207143,-0.28712976,-0.21616615,0.28474692,-0.37622222,-0.51772195,0.30609894,-0.41036043,-0.107609876,-0.335091,0.44679594,-0.006810049,0.24815898,-0.066464275,-0.792227,-0.59584284,0.27215725,-0.20674813,1.0394665,0.017060375,-0.2410911,-0.040195286,0.3509624,-0.2787196,0.5326035,-0.47732374,-0.18179077,0.24643546,-0.1906103,0.4617835,0.62946445,-0.3762864,-0.028597519,0.1832681,0.20995663,-0.41359916,0.58820164,0.21340032,0.56204057,0.6963555,0.19590825,-0.4859577,0.2743849,0.24140213,-0.009126545,-0.056391966,-0.74409395,0.22223902,-0.13997488,-0.89628977,-0.44886416,0.38192073,-0.8758457,-0.5114263,-0.040913556,-0.1413986,-0.03933907,0.2856255,0.6553862,-0.9125851,0.8125111,-0.010081813,-0.113562025,0.19393945,-0.70801175,0.4501332,0.5946152,0.016212642,-0.38285094,0.33606413,0.14739375,0.50190765,-0.029923514,0.09232195,-0.612394,-0.23376659,-0.29535207,-1.0750736,0.5293534,-0.41495955,0.24095948,-0.75385094,-0.24877095,-0.90574664,0.22913517,-0.36265603,0.46708894,0.51327616,-1.0358722,-0.23882604,-0.37508807,0.22959162,0.19225281,-0.42497078,-0.011528059,-0.60727906,0.06077714,-0.31631765,-0.2441195,-0.101009265,0.26992884,0.0132709555,0.024355836,-0.05102312,0.059360843,0.17958058,0.6296248,0.57759106,-0.1499934,0.28151482,-0.23032531,0.8157199,0.2616056,0.0005939654,0.51590997,-0.7689593,-0.15956193,0.35604343,-0.23394929,-0.4543153,0.079390734,-0.021048833,-0.04533691,-0.50097024,0.6315235,-0.1640825,0.28620118,-0.33853978,-1.3126179,-0.10205019,-0.7771048,0.79252577,-0.5280646,-0.751936,-0.0012583442,0.97137666,-0.15473695
121,विचार,idea,SKRT,1,noun,0,32164,0.16196531,-2.115974,1.031684,-0.43273604,0.76423025,-0.68751067,-0.3034545,1.2460033,1.9114407,-1.2930589,-0.70981884,1.3028033,-1.3339251,0.775467,-0.5881698,-3.1019144,-0.47020853,1.1335369,0.8586089,0.73917246,-0.2723254,-2.4665422,1.7750558,-2.3803768,0.82790476,0.85522753,-0.017541768,0.95047426,-0.8219257,1.8593669,-2.4245195,-1.6148717,0.549145,1.1041211,3.4178586,2.9272776,0.46971163,3.1737704,2.6565938,0.9351072,1.9876987,-3.2776387,-0.7167639,-2.4757676,1.9422094,-2.382879,2.4127796,0.335444,0.10986286,-0.19002289,1.1793205,-0.35078228,0.36515477,1.5968246,-0.39168322,-0.6059721,-0.7558974,0.19748397,-2.6905625,-1.8446572,-1.8875595,-0.8409717,4.459216,0.55079883,0.3138796,1.5989482,-0.97270226,-3.3142862,-0.21470535,2.1581595,1.045912,0.2869111,0.13370466,-2.325411,-2.5830927,1.2647288,-2.167176,-1.5878333,0.1531573,1.7162341,2.5869412,-0.40142614,-1.153581,0.116053425,-0.7991034,-0.5871802,0.06484557,0.5410237,-0.80931437,2.349208,-0.7135606,-1.4911124,-2.342601,-0.63285863,-0.6162815,0.5360366,0.7799702,0.094682135,-1.8531247,-1.4158231,0.4480183,-1.2624044,-0.67557853,0.4855222,1.7860478,-0.05886327,-1.7217286,0.11332569,0.9454954,1.6813104,1.1786445,0.2881378,-1.2768428,1.1081172,-1.3242819,-0.31795758,0.7973461,-1.8487331,1.5070401,0.28303096,1.3948462,0.49308437,0.79431945,1.0143179,-1.2119395,-0.04309234,0.46457717,-1.1938816,-1.5203831,0.39289477,-1.7295529,-1.482703,-2.310095,0.095110714,0.8199378,-0.83418745,-1.0105184,0.038674545,-0.3198489,-0.6493093,2.2966876,-0.86792886,0.06165574,0.90859014,1.2222352,-0.6385956,2.1694183,0.11955504,1.8934772,-1.2502689,0.19193089,-0.8865097,-0.7479305,0.34790498,-0.9380207,2.8828406,-1.1925606,1.2040105,-0.5669735,-4.006674,2.3116357,-3.391892,0.21911529,-4.219983,1.1593062,0.24171571,-1.5369836,-0.5638072,-1.5413766,0.6073911,3.0689127,-1.160264,0.03343498,3.6250176,-1.8010607,2.306647,1.5783051,1.4426152,-0.6190651,1.5147365,-2.7155619,-0.758556,0.045831382,-1.1598947,-0.40804088,0.5733385,1.1179692,1.3454581,-0.22195317,-0.6430877,-0.9666858,1.4211707,0.2544462,-2.1660285,-0.06747757,-1.0060326,-0.11376495,-0.81928176,0.25798768,1.3170252
11,वायु,air,SKRT,1,noun,0,5361,-0.27329308,-0.28287813,-2.0439744,0.9747175,-2.0849288,1.2910969,-1.5223742,2.1912322,0.24035217,0.24878894,0.38802275,1.147234,0.62070477,1.2336607,0.34155887,-0.1101365,2.1561337,1.4748349,0.08215891,-3.2444458,-1.5784407,-0.25736627,2.0257742,-1.1424803,1.0464141,-0.5163368,-0.6257588,-0.0834474,-2.097979,-2.63141,1.3354484,-2.2826197,-0.19438581,0.88455355,0.62432605,-0.2512645,0.85282993,0.8032201,1.1794391,-1.7036505,0.5865171,-0.5824524,0.23229583,0.34660235,-0.4932047,2.849409,-1.0925602,0.76307863,0.7394352,0.33430278,0.7876962,-1.8947953,-0.27529117,1.9167048,1.3434019,-0.7035175,0.019719971,-0.46790853,-1.9210825,0.10902254,-0.9920289,-2.106401,-1.3615437,-1.6489428,-1.0066508,0.72131515,-0.054017894,2.1762927,-1.0685487,-0.8581781,0.38426048,-0.6671486,1.8115046,-1.5141189,-2.5363414,1.4094553,2.1688273,1.7351699,-1.7193183,-0.2045495,1.0327759,-1.145552,-0.05264497,0.5925583,3.8176532,0.78342384,-1.256614,0.06693159,-1.0172131,-0.3607048,0.38442767,0.90857404,1.0721414,2.8760746,0.18066238,0.39186373,1.6537507,1.1814038,2.0842624,-2.191739,-0.9822281,-0.3115093,0.6504325,0.06733587,-0.71101445,0.06597665,-0.69268787,-1.3255007,1.4034327,0.19813438,-0.046729807,-0.97173285,-2.018084,0.73155874,0.13774487,-0.09155178,0.07805633,-1.7264905,0.46183208,0.39622128,0.17448093,-0.40644687,3.09022,2.9949486,1.5001446,-0.10809259,0.8842043,1.796524,0.8742055,-0.9754916,0.11295764,-2.096859,1.6595494,-1.8109311,1.5358472,-1.3840399,1.1173804,0.07654596,-0.4205706,-3.1919024,0.75221825,0.03511122,-1.578448,-0.18909274,1.6098111,-0.14971088,-2.2058504,0.32555375,1.5114232,-0.8151553,2.0199401,1.3747854,-0.38281268,-0.64464617,0.7204882,-0.37239045,1.1379802,-0.6061216,0.59842306,-0.49786174,-0.38330624,-0.5580639,-0.53156495,0.55864596,1.9788377,0.43441963,-1.1436228,1.2156078,0.5645405,0.21839832,-0.050975062,-0.8080931,0.43503463,-0.8873223,-2.742301,0.008389919,0.029417265,-1.4094167,1.3561729,-2.116873,-2.5624924,-1.1126966,1.1420401,0.6064578,3.4256356,0.3927892,1.2151701,-2.4055889,-1.3452636,-0.365416,-1.3770467,1.9783506,2.7257679,2.0787563,0.18876207,-1.9167117,-1.6277683,-1.5777628,-0.69031334,1.0084734
5,सम्मति,advice,SKRT,1,noun,0,384,0.3378649,-1.3913345,0.31163383,-0.23757085,-1.3360468,0.70844585,0.6418501,0.8763663,0.53083557,-0.78548384,-1.2959911,-0.16660786,-0.13801241,-0.92439663,-1.113718,0.91244453,0.32387036,0.2975116,0.44345734,0.79106474,-1.363495,-0.9148911,-0.013067056,0.44054118,0.42538798,0.051636536,-0.1482089,0.15963002,-1.0292003,-1.1892207,-2.653116,-1.0046728,-0.9512362,-0.9768708,0.54827857,-0.0057379026,1.0045334,0.76248753,-0.10380071,1.1355237,-0.13146427,-0.33531943,-0.7399921,-0.28237495,-0.26134744,-0.7702201,0.4834042,1.1543044,-0.58826965,0.28267193,-0.7324025,-1.1360592,-0.6533526,0.37748384,-0.5753041,-2.6541698,-0.047870293,0.33818066,-0.99123156,0.25643393,-0.39555696,0.14125384,-0.032279644,-0.72767866,0.7231317,-0.10137484,0.2746621,-0.67764825,-0.3370785,1.9448535,0.32552648,-0.16962005,-0.63633704,0.17566545,-0.8862705,-1.6840373,-0.2525909,-1.5498185,1.1942552,0.39757925,-0.09188757,-0.3943617,1.3121974,-0.87978566,-0.1330172,-1.7636733,0.11684251,-0.59600145,-0.4801556,1.5076776,-0.09891435,0.5916111,-0.45657033,1.1374968,0.3177328,0.37564763,-0.3160995,0.72780937,0.22073792,0.37264457,-1.3318052,-0.071776755,0.7202381,0.046423167,-0.43942505,-0.20520157,0.018547265,0.3142076,-1.5307937,-0.7746157,1.9103696,-0.6254426,-0.8736989,0.84611917,0.19932052,-0.24207608,0.8671049,0.4580241,0.5406801,0.52180946,-0.31278834,-0.37715083,0.04355123,-0.89597654,0.062034182,-0.6850032,0.32451642,1.121052,1.2238499,-0.51553875,-1.7558367,-0.56521195,0.3454254,-1.6826564,-0.023886306,0.53047574,-0.5310219,-0.4739853,-1.8454154,-0.14874172,-0.84805024,0.40056506,-0.6589068,-0.073262274,-0.8570721,-0.73536867,-1.3338858,-1.0080655,1.448326,-1.227118,0.630458,-0.4281403,-0.23737453,-0.05586452,-0.8552659,2.0638149,0.16637526,0.4471337,-0.44895768,-2.2281353,0.15279166,-1.1968627,-0.7171394,-0.19851068,-0.22841659,0.9752542,-0.54479843,0.6798449,0.49933055,1.2072126,-0.30211318,-0.19111854,-0.39882556,1.4878477,0.4594771,0.31646377,1.6062886,0.38139108,-0.56651735,-0.81760436,-1.1938053,1.1604611,-1.0963336,-0.27360198,-0.9058776,0.0025471356,1.2819221,0.009644754,-0.26700598,0.2187581,-2.0241187,-0.43042803,0.4584161,-1.2391452,0.98477405,0.28398186,-1.0924064,0.12267676,-0.26629975,1.0734401
266,लफ़्ज़,word,PA,0,noun,0,315,0.17805469,0.53742784,0.16902588,0.22782005,1.1265742,0.0181594,-0.1658941,-1.2076507,0.34871265,0.77967775,-0.7978351,-0.19768365,0.4583001,0.2226432,1.974384,-0.17417091,0.430405,0.4015049,1.642252,-0.20965125,0.87590307,0.29059747,-1.4931681,-0.26950738,-0.7770846,-0.19202413,0.20438822,-0.84095186,-0.3630899,1.0267653,-0.12921928,-0.6836679,-0.10467226,0.23166363,-0.27431828,0.09465487,0.161431,0.21568573,-0.8394642,0.54536486,0.34131977,-0.28266445,1.0133032,0.4731216,0.17702208,0.28380153,0.90604556,-0.63132435,0.40426788,0.69579303,0.8644052,-0.16966203,-0.5703131,0.16484079,1.0595155,0.13237448,0.7916811,-0.9583413,0.07996765,-1.0673181,0.34941632,0.38150564,-0.22704682,-0.3885865,-0.266839,-0.042958528,-0.14373586,-0.06955163,0.15266493,0.9280186,0.08733135,-1.7428223,1.0840536,-0.12673338,0.08549028,0.5208737,0.10825779,0.35216695,0.27745986,-0.22813702,0.35248813,-0.0072478335,-0.15076236,0.5558337,-0.28715,-0.034775186,-0.7266397,0.18444338,-0.70012045,-0.31060877,-0.40875962,0.1329492,-0.119836174,0.5496615,1.1043154,0.9955788,1.1200125,0.23416424,-1.1691077,0.41125196,-0.15360363,0.48854202,0.22654004,-0.15460625,-1.067995,-0.14391631,-0.65201014,1.2009343,-0.22647461,0.14931826,0.091099456,0.90228355,-0.28020856,0.340845,-0.3686832,-2.562289,0.7542099,-0.14930674,0.26534316,-0.14266224,0.074534774,1.5323417,-0.38368064,-0.47776777,-1.091386,0.65860677,0.9419714,-0.46868137,-0.29450297,-0.47995406,-0.60822535,-0.116064124,-0.4993685,-0.6187705,-0.033877082,-1.0538393,0.7752076,-1.4362317,-1.0987262,0.72427565,-0.53404593,0.3486686,-0.41930288,0.26085952,-0.30206138,-0.688421,0.16489846,-0.23541549,-0.15987585,0.2839239,-0.8954131,0.36920974,0.81481457,0.015557123,-0.3718806,-0.69951767,-0.41379407,1.2719465,0.16724789,-0.64866245,-0.6120585,-0.41647124,0.607861,-0.309898,0.22726591,1.0808816,0.20373131,0.23066767,-0.1827873,-0.7572629,0.07968297,0.28098485,-0.31637406,-0.9336402,0.91450745,0.1327346,-0.76517576,1.5383339,-0.2146741,0.48123056,1.5332482,-0.66306275,0.8093227,-0.008684671,0.008364348,0.11165569,-1.4441886,0.01961754,0.020534365,0.18358615,1.0016786,-0.5514571,-0.7432992,-0.34405088,0.40116087,-0.40682945,1.0558181,0.43649575,-0.7144145,-0.23381439
3,लाभ,"advantage, benefit",SKRT,1,noun,0,27000,0.04736525,-1.8346196,0.92257977,-1.3487272,-0.18856409,-4.8791385,2.4136431,-1.0388458,0.46802732,0.9248082,1.4869428,-1.1052582,-0.3751752,1.5954801,-1.3918536,-5.8414474,1.198753,1.9862038,0.21978143,0.43244606,-0.83698183,-0.043664746,-0.09724481,1.9990335,-1.5642681,1.2400457,-0.6524174,1.2771015,-0.35506585,-1.076028,-3.3185208,-0.6802641,2.6547198,-0.5190952,-1.8493506,-1.0755304,0.3683799,2.3883684,-2.2228992,-0.46353167,-0.3895154,0.037250213,0.98240453,0.45637342,-0.93687886,-1.6470314,0.43346786,0.39286157,-0.90928596,0.7933132,2.4194427,1.7946674,0.6490444,0.42513594,-0.85347927,0.19172105,-1.5434523,-0.5038127,1.1770831,0.54441875,-1.9867601,-0.99928963,1.1307923,4.246701,1.4783282,1.0388914,1.3847493,-0.64491534,1.095039,1.0504565,1.2926718,3.1334262,1.052444,-1.5399562,-0.4230885,0.0029079125,0.6098491,1.0395806,-1.0996933,0.7495742,-0.31091106,-0.27158764,0.90750897,-2.6419165,2.3594935,-0.98308617,-2.2930367,0.67162144,-3.5820446,2.1111164,-2.360124,0.10886006,0.11377273,-1.8525125,3.5907443,-0.12625176,2.9348187,1.8311528,0.0098786,-1.378361,0.41611826,-0.7707685,1.3997285,3.2131188,-0.32515126,-0.17611082,-0.046639647,0.5210094,-0.5228256,0.01762172,1.2299991,-1.0321877,1.3861729,2.5000231,-1.4424223,3.1877358,-0.20302457,-0.8584404,1.8261086,3.5630863,0.18537427,-1.2311203,-0.890502,-0.12556037,3.9832091,-0.35614625,-0.98873335,1.0092269,2.8717067,-0.81597203,-2.7363214,-1.6543372,-1.8339949,0.20264734,3.5477295,1.7528734,-0.25869203,-0.39386958,-2.4935899,-4.223262,0.29630604,-2.7602034,-0.9169686,3.0149722,1.251551,0.5907287,-2.7115817,-1.432588,1.8190458,0.90657926,0.28367475,-2.0180902,-1.5025537,-0.7534301,0.55542904,0.4404521,-0.67533535,-0.0016787045,-0.5708282,-1.1984692,1.5584055,-3.195701,-1.8846896,-0.8690751,-0.485523,-0.918584,-3.121305,-1.4345946,-0.48549628,1.2389169,0.31074014,0.9251225,0.6985324,2.7398608,-0.831178,0.7202524,-0.15067375,1.5244132,3.686863,2.0103538,-0.9671017,-0.30527914,-0.27999803,0.42032567,1.8056023,-2.9806888,2.7543795,0.587757,-0.4497995,-2.1982245,-2.935852,-2.5820754,1.5256284,2.5144303,-1.4953566,0.87959296,-1.5556428,0.6399216,-2.4719396,1.6677227
